topic,message_type,bag_time_ns,bag_time_s,time_from_start_s,header_time_ns,header_time_s,z
/spool_cable_odom,nav_msgs/msg/Odometry,1784312964458698796,1784312964.458698750,9.730767352,1784134667643746676,1784134667.643746614,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784312964458701947,1784312964.458701849,9.730770503,1784134667743657363,1784134667.743657589,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784312964458705186,1784312964.458705187,9.730773742,1784134667793702922,1784134667.793702841,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784312964458708448,1784312964.458708525,9.730777004,1784134667893747622,1784134667.893747807,0.010000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312964476181309,1784312964.476181269,9.748249865,1784134668223666837,1784134668.223666906,-0.017718017022
/kiss/odometry,nav_msgs/msg/Odometry,1784312964602009545,1784312964.602009535,9.874078101,1784134668322614302,1784134668.322614193,-0.009263670826
/spool_cable_odom,nav_msgs/msg/Odometry,1784312964648326121,1784312964.648326159,9.920394677,1784134668043645850,1784134668.043645859,0.020000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784312964719401812,1784312964.719401836,9.991470368,1784134668093814043,1784134668.093814135,0.020000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312964737597391,1784312964.737597466,10.009665947,1784134668423614358,1784134668.423614502,0.000456077785
/spool_cable_odom,nav_msgs/msg/Odometry,1784312964855959629,1784312964.855959654,10.128028185,1784134668193549708,1784134668.193549871,0.030000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312964862064169,1784312964.862064123,10.134132725,1784134668523574483,1784134668.523574591,0.008647991388
/spool_cable_odom,nav_msgs/msg/Odometry,1784312964992634380,1784312964.992634296,10.264702936,1784134668293559617,1784134668.293559551,0.040000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312965007545237,1784312965.007545233,10.279613793,1784134668623501741,1784134668.623501778,0.014716418328
/kiss/odometry,nav_msgs/msg/Odometry,1784312965130198740,1784312965.130198717,10.402267296,1784134668723404653,1784134668.723404646,0.017588458150
/spool_cable_odom,nav_msgs/msg/Odometry,1784312965189599093,1784312965.189599037,10.461667649,1784134668443419247,1784134668.443419218,0.040000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784312965246760470,1784312965.246760368,10.518829026,1784134668493581290,1784134668.493581295,0.050000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312965270723598,1784312965.270723581,10.542792154,1784134668823371868,1784134668.823371887,0.021457480069
/spool_cable_odom,nav_msgs/msg/Odometry,1784312965380611859,1784312965.380611897,10.652680415,1784134668593609716,1784134668.593609810,0.050000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312965401960410,1784312965.401960373,10.674028966,1784134668923485189,1784134668.923485279,0.025901882683
/spool_cable_odom,nav_msgs/msg/Odometry,1784312965514809131,1784312965.514809132,10.786877687,1784134668693596932,1784134668.693596840,0.060000000000
